,flux_wt,flux_nd,ratio,ratio_100
R03824__chlo,0.020573280000000003,0.020386250017257586,1.0091743200727985,100.91743200727986
T_Ammonia__plas,-0.35710131298294456,-0.4899499239574367,0.7288526755929591,72.88526755929591
T_H2O_V3__ermem,-4.262381933987937,-0.8500387521455898,5.014338373667346,501.4338373667346
R12067__mito,5.100750000000002e-05,5.054379504654903e-05,1.009174320072799,100.9174320072799
R00790__chlo,8.817322335982864,8.87325977907711,0.9936959534052925,99.36959534052924
R03231__mito,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
R01857__cytop,0.287425584,0.2848126218464081,1.0091743200727987,100.91743200727987
R03105__mito,0.6502687357274681,0.3520216110218741,1.8472409515990238,184.7240951599024
R09543__mito,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
R02301__mito,1.172418142771601,0.0,inf,inf
R05048__cytop,0.000191878300007295,0.00019013395028339458,1.0091743201111663,100.91743201111663
R02521__chlo,5.8621200000000014e-05,5.808827953110347e-05,1.0091743200727987,100.91743200727987
R04535__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
R01771__cytop,0.05070852300000002,0.05024753602166775,1.0091743200727987,100.91743200727987
R11060__e_r_,0.2709391173175501,0.0,inf,inf
R03657__cytop,0.22373225000000002,0.22169831866496625,1.009174320072799,100.9174320072799
R10121__mito,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
R07761__e_r_,0.09742723043884785,0.096541527564653,1.0091743200727965,100.91743200727964
RXN_14486__e_r_,0.03334190951886002,0.033038800983813,1.0091743200727994,100.91743200727994
T_Oxygen_V3__ermem,1.9315016409373233,0.3847366400421685,5.0203215392368765,502.03215392368764
R01213__chlo,0.22373225000000002,0.22169831866496625,1.009174320072799,100.9174320072799
RXN_12971__e_r_,0.06854685483803181,0.021217271491317812,3.2307101724216256,323.07101724216255
R00160__cytop,9.650010000000004e-05,9.562282559175584e-05,1.009174320072799,100.9174320072799
R00004__mito,6.099686631846097,6.714787609100665,0.9083960635745334,90.83960635745333
R01220__cytop,0.6538470136999845,0.6479029447091237,1.009174320072784,100.9174320072784
T_L_Isoleucine__chlomem,-0.07792200000000002,-0.0772136175585393,1.009174320072799,100.9174320072799
R00571__chlo,0.03828100000000001,0.03793299060289062,1.009174320072799,100.9174320072799
R02237__cytop,0.000191878300007295,0.00019013395028339458,1.0091743201111663,100.91743201111663
R04533__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
T_Octadecanoic_acid_V1__ermem,0.33690648113230903,0.018661230407070878,18.053819270387052,1805.3819270387053
R00939__cytop,0.2385939943000073,0.23642495607972724,1.0091743200728294,100.91743200728294
TO0000971_PLAS__plas,1.293290662897103,0.0,inf,inf
R07280__chlo,0.00026956570000000006,0.0002671151005710831,1.0091743200727987,100.91743200727987
R00549__chlo,0.00015255870000000006,0.00015117180150699328,1.009174320072799,100.9174320072799
R00104__cytop,5.915670000000001e-05,5.8618911344561374e-05,1.0091743200803835,100.91743200803836
R10998__mito,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
R00509__cytop,0.0930866697999999,0.09224042660269541,1.0091743200727972,100.91743200727971
R08771__mito,5.100750000000002e-05,5.054379504654903e-05,1.009174320072799,100.9174320072799
T_AHCYS__ermem,-0.027281130000000008,-0.02703311950905769,1.009174320072799,100.9174320072799
R00602__pero,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
R04779__cytop,0.1027882223714732,0.0,inf,inf
R10247__chlo,0.00010354100000000004,0.00010259971735361923,1.009174320072799,100.9174320072799
R12621__cytop,0.00046404100000000016,0.00045982244174279586,1.0091743200727987,100.91743200727987
R00130__mito,5.737479999986303e-05,5.685321045019164e-05,1.009174320069899,100.9174320069899
R08704__cytop,0.00147272,0.001459331624583712,1.0091743200727985,100.91743200727986
T_Myo_Inositol__ermem,0.0031609500000000005,0.0031322140656254304,1.0091743200727987,100.91743200727987
R09504__mito,11.971610981877042,8.802938918321583,1.3599561570239334,135.99561570239334
EX_C00059__dra,-0.0930866697999999,-0.09224042660269541,1.0091743200727972,100.91743200727971
R00859__chlo,0.08643036979999989,0.08564463847411935,1.009174320072797,100.9174320072797
R05775__chlo,0.006656300000000001,0.006595788128576078,1.0091743200727987,100.91743200727987
R01468__cytop,0.015616940000000006,0.015474967693265763,1.009174320072799,100.9174320072799
R08539__e_r_,1.9315016409373238,0.38473664004216857,5.0203215392368765,502.03215392368764
T_Hexadecenoic_acid__chlomem,0.1567738709090101,0.1553486526467507,1.0091743200727992,100.91743200727991
R07599__mito,0.09957219107443427,0.0,inf,inf
R01063__chlo,158.8221691873936,233.1931615983119,0.6810755860027043,68.10755860027044
R00572__mito,1.2432883858129682,0.0,inf,inf
EX_C00288__dra,1.0197839503866069,0.0,inf,inf
R04780__chlo,22.134934229873902,38.963128479125196,0.5680995108422279,56.80995108422279
DM_photon437__chlo,419.4372705393168,699.5537482457979,0.5995783334605788,59.957833346057875
R04786__chlo,0.020573280000000003,0.020386250017257586,1.0091743200727985,100.91743200727986
R00355__mito,-3.3264212474158157,-1.4965426391990613,2.222737368309193,222.2737368309193
TZ2900022_PLAS__chlomem,0.00026956570000000006,0.0002671151005710831,1.0091743200727987,100.91743200727987
R01130__cytop,0.3529606520000074,0.3497519159767547,1.0091743200728198,100.91743200728199
R08648__chlo,0.07792200000000002,0.0772136175585393,1.009174320072799,100.9174320072799
R10092__mito,-8.736870424752706,-4.859398576346942,1.7979324575842175,179.79324575842176
R00480__chlo,0.3448547730000001,0.3417197268506826,1.0091743200727987,100.91743200727987
R04037__cytop,0.05559675000000001,0.055091324555295286,1.009174320072799,100.9174320072799
R03321__cytop,-3.7173000862357055,-1.5061369933107984,2.4681022395342116,246.81022395342117
e_DNA__cytop,0.324,0.32105454286294927,1.0091743200727987,100.91743200727987
T_Chorismate__chlomem,-0.000191878300007295,-0.00019013395028339458,1.0091743201111663,100.91743201111663
R04952__cytop,0.01628887694127823,0.06284722568414561,0.2591821160593793,25.91821160593793
R00158__cytop,0.6341945880000001,0.628429177581779,1.009174320072799,100.9174320072799
R04566__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
R01715__chlo,0.1275718787,0.1264121333277658,1.0091743200727985,100.91743200727986
T_Icosenoyl_CoA__ermem,0.03334190951886002,0.033038800983813,1.0091743200727994,100.91743200727994
R00851__e_r_,0.11352183000000005,0.0,inf,inf
R02029__chlo,0.005090820000000001,0.005044539777461603,1.009174320072799,100.9174320072799
R02014__cytop,0.23846367599999996,0.23629582249258776,1.0091743200727985,100.91743200727986
R12170__e_r_,0.2709391173175501,0.0,inf,inf
EX_C00244__dra,-8.817322335982864,-8.87325977907711,0.9936959534052925,99.36959534052924
R12612__cytop,0.00046404100000000016,0.00045982244174279586,1.0091743200727987,100.91743200727987
R07764__chlo,0.5020877593081691,0.18234085927826962,2.7535669256770094,275.3566925677009
R11312__chlo,0.00010354100000000004,0.00010259971735361923,1.009174320072799,100.9174320072799
R03656__cytop,0.07792200000000002,0.0772136175585393,1.009174320072799,100.9174320072799
R00408__chlo,2.1736690758761092,1.5479392678471486,1.4042340814179464,140.42340814179462
R01626__mito,0.0005407500000000002,0.0005358340865837649,1.009174320072799,100.9174320072799
R08767__mito,5.100750000000002e-05,5.054379504654903e-05,1.009174320072799,100.9174320072799
TO3000349_MITO__mitmem,0.48365213458383344,0.6228820113378911,0.7764747187753822,77.64747187753822
TO0000254_PLAS__plas,0.09829270000000001,0.09739912921378091,1.0091743200727987,100.91743200727987
e_Pigment__chlo,0.1,0.09909090829103372,1.0091743200727987,100.91743200727987
R01799__chlo,0.005090820000000001,0.005044539777461603,1.009174320072799,100.9174320072799
R01706__chlo,0.2952816489764309,0.29259726798748736,1.0091743200727983,100.91743200727983
R06947__chlo,4.301823077094278,0.016590988956984357,259.2867181243784,25928.671812437842
R04292__cytop,0.00012543430000000005,0.00012429398718316443,1.0091743200349281,100.91743200349282
TO1100020_PLAS__chlomem,18.20935163543433,3.8836839513600547,4.688680094336067,468.8680094336067
R02058__cytop,0.0019859,0.0019678463477516388,1.0091743200727987,100.91743200727987
R09503__chlo,38.73598217627719,46.20477805466922,0.8383544691080435,83.83544691080435
R00894__chlo,0.00014329300000000004,0.00014199033521747096,1.009174320072799,100.9174320072799
R03877__chlo,0.09829270000000001,0.09739912921378091,1.0091743200727987,100.91743200727987
PKS_C122__cytop,0.01628887694127823,0.06284722568414561,0.2591821160593793,25.91821160593793
R00662__mito,1.2432883858129733,0.0,inf,inf
T_CO2_V3__ermem,-0.4702551121132898,-0.15079760003978385,3.1184522299375175,311.84522299375175
R00416__cytop,0.0019859,0.0019678463477516388,1.0091743200727987,100.91743200727987
EX_C00704__dra,9.058011497458518,12.177336055681588,0.7438417939720334,74.38417939720334
T_Hexadecanoic_acid__chlomem,0.2952816489764309,0.29259726798748736,1.0091743200727983,100.91743200727983
TZ2900062_PLAS__plas,1.3121950379999705,1.3002659817040638,1.0091743200727847,100.91743200727848
R01286__cytop,0.05070852300000002,0.05024753602166775,1.0091743200727987,100.91743200727987
R12172_V1__e_r_,0.029998201266420017,0.02972549010586796,1.0091743200727992,100.91743200727991
R00658__mito,7.283512001577056,22.831602711377432,0.31901010602061414,31.901010602061415
R01819__cytop,-0.004779899999999999,-0.00473644632540312,1.0091743200727985,100.91743200727986
R02413__chlo,-0.15702025700000735,-0.15559279886221547,1.0091743200728458,100.91743200728457
R00527__cytop,0.6990551608999774,0.6927001083911513,1.0091743200727747,100.91743200727747
R00161__chlo,0.00015255870000000006,0.00015117180150699328,1.009174320072799,100.9174320072799
DM_photon490__chlo,1016.5687533043651,1565.2075962813847,0.6494785456699329,64.94785456699329
R04428__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
R00209__mito,6.028183537271339,22.5065676063757,0.2678410872195218,26.784108721952183
R10178__mito,0.32660349515960063,0.7506106691469603,0.43511704347444563,43.511704347444564
R00515__mito,1.243108123012982,1.1371887774853706,1.0931413918468553,109.31413918468553
TR2000131_PLAS__mitmem,3.559008203762482,5.588041380953037,0.6368972527464526,63.68972527464526
R00946__cytop,0.24058565523909042,0.3895783123299709,0.6175540260447444,61.75540260447444
EX_C00011__dra,-52.69960390777822,-51.210002998950166,1.0290880847802057,102.90880847802057
R07759__e_r_,0.09742723043884785,0.096541527564653,1.0091743200727965,100.91743200727964
R01158__cytop,0.05559675000000001,0.055091324555295286,1.009174320072799,100.9174320072799
R00274__cytop,5.828015542270186,0.0,inf,inf
R03018__mito,0.00018026279999986306,0.00017862404583087716,1.009174320071876,100.91743200718759
T_HCO3__mitmem,-8.736690174752706,-4.859219964984748,1.797961450131663,179.7961450131663
R00316__chlo,0.8611546152713242,1.7585751032430084,0.48968884734195267,48.968884734195264
R00472__chlo,0.5400476185369789,0.9683073205388925,0.5577233664167963,55.77233664167963
R00081__mito,0.049828877907137394,0.0163316432937858,3.0510633260094107,305.1063326009411
R02239__e_r_,0.07087646000000002,0.0702321279785312,1.0091743200727987,100.91743200727987
T_L_Lysine__chlomem,-0.10010525000000002,-0.09919520147201004,1.0091743200727987,100.91743200727987
R01481__cytop,0.0002500390000000001,0.0002477659161818178,1.009174320072799,100.9174320072799
T_Oxygen_V2__mitmem,47.67488117756198,66.12929033252347,0.720934414052145,72.09344140521449
EX_C00305__dra,-0.09829270000000001,-0.09739912921378091,1.0091743200727987,100.91743200727987
R01523__chlo,76.31435867369306,120.54771919862524,0.6330634804292786,63.306348042927866
EX_C00237__dra,0.00010354100000000004,0.00010259971735361923,1.009174320072799,100.9174320072799
TI2903796_PLAS__mitmem,-2.5141977242738194,-1.991365775965451,1.2625494294511965,126.25494294511965
EX_C00007__dra,67.79193521824021,18.323215041075198,3.699783857050788,369.97838570507884
R07274__chlo,0.1892522124279265,0.0,inf,inf
R01775__chlo,0.19404100000000005,0.19227698935700477,1.0091743200727987,100.91743200727987
R12757__cytop,0.015616940000000006,0.015474967693265763,1.009174320072799,100.9174320072799
R05341__chlo,0.020573280000000003,0.020386250017257586,1.0091743200727985,100.91743200727986
R04964__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
T_H2O_V5__permem,-10.361881233709843,-15.680131170616566,0.6608287342090136,66.08287342090135
TZ2900007_PLAS__plas,0.5098919751933034,0.0,inf,inf
R03425__mito,0.5539697130980327,0.0,inf,inf
R00330__chlo,0.00026956570000000006,0.0002671151005710831,1.0091743200727987,100.91743200727987
R00019__chlo,2.360058169130361,3.2303279877143782,0.7305939762482826,73.05939762482826
R01056__chlo,21.98693847287389,38.71656823021511,0.5678948181082559,56.78948181082559
EX_C00014__dra,0.35710131298294456,0.4899499239574367,0.7288526755929591,72.88526755929591
T_Formaldehyde__mitmem,0.671323502360887,0.514040754724975,1.305973303070225,130.5973303070225
T_CMP_V2__ermem,-0.018777890000000005,-0.018607181758891193,1.009174320072799,100.9174320072799
T_Hydrogen_Peroxide_V1__mitmem,-26.594736047819282,-18.526311854035146,1.4355116257004377,143.55116257004377
R02061__chlo,0.1395488887,0.13828026132287374,1.0091743200727985,100.91743200727986
R00190__cytop,0.1996151332390904,0.0,inf,inf
R03036__mito,5.737479999986303e-05,5.685321045019164e-05,1.009174320069899,100.9174320069899
R08177__cytop,0.01708176656224501,0.016926477638682658,1.0091743200727992,100.91743200727991
R01070__chlo,-22.134934229873902,-38.963128479125196,0.5680995108422279,56.80995108422279
R00582__chlo,2.0212044201014647,2.44695958937578,0.826006456697176,82.6006456697176
TR2300023_PLAS__mitmem,0.7335004796208638,0.0,inf,inf
R04726__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
R04224__mito,0.09957219107443427,0.0,inf,inf
R01398__cytop,0.16586550000000003,0.16435763049146454,1.0091743200727987,100.91743200727987
T_SAM_V1__ermem,0.03637484000000001,0.03604415934541025,1.009174320072799,100.9174320072799
R07558__chlo,0.018607650000000003,0.018438489396616537,1.0091743200727987,100.91743200727987
T_SUCFUMthr__chlomem,2.1736690758761092,1.5479392678471486,1.4042340814179464,140.42340814179462
T_FADH2__chlomem,-2.1736690758761092,-1.547939267847149,1.404234081417946,140.4234081417946
T_all_trans_Nonaprenyl_diphosphate__chlomem,5.100750000000002e-05,5.054379504654903e-05,1.009174320072799,100.9174320072799
T_MalonylCoA__ermem,0.47025511211328885,0.15079760003978376,3.118452229937513,311.8452229937513
R03660__cytop,0.07688625000000002,0.07618728347591491,1.009174320072799,100.9174320072799
T_L_Valine__chlomem,-0.11753405206285428,-0.15270628645097037,0.7696739590389496,76.96739590389497
R05068__chlo,0.07792200000000002,0.0772136175585393,1.009174320072799,100.9174320072799
R05634__chlo,0.5587436983000001,0.5536642056643832,1.0091743200727987,100.91743200727987
R10147__chlo,0.10010525000000002,0.09919520147201004,1.0091743200727987,100.91743200727987
R01771__chlo,0.19404100000000005,0.19227698935700477,1.0091743200727987,100.91743200727987
T_Hexadecanoic_acid_V1__ermem,0.1333486309809808,0.1321363696327129,1.0091743200727967,100.91743200727967
T_Linoleoyl_CoA__ermem,0.01708176656224501,0.016926477638682658,1.0091743200727992,100.91743200727991
R08178__cytop,0.04442406333447003,0.04402020785791041,1.0091743200727992,100.91743200727991
R01818__cytop,0.004779899999999999,0.00473644632540312,1.0091743200727985,100.91743200727986
R00127__mito,8.057115134128905,11.412435679102538,0.7059943521856947,70.59943521856947
R01830__chlo,22.1732152298739,38.90115156066149,0.56998865946931,56.998865946931
RXN_14051__mito,-0.0005407500000000002,-0.0005358340865837649,1.009174320072799,100.9174320072799
5DORK__cytop,0.00046404100000000016,0.00045982244174279586,1.0091743200727987,100.91743200727987
R04640__cytop,0.05559675000000001,0.055091324555295286,1.009174320072799,100.9174320072799
RXN_13441__e_r_,0.2709391173175501,0.0,inf,inf
R09073__e_r_,0.009093710000000003,0.009011039836352562,1.009174320072799,100.9174320072799
T_Thiamine__chlomem,-0.00010354100000000004,-0.00010259971735361923,1.009174320072799,100.9174320072799
R04543__chlo,0.9541432791936098,0.6302867799125078,1.5138240394730436,151.38240394730437
R04953__cytop,0.01628887694127823,0.06284722568414561,0.2591821160593793,25.91821160593793
RXN_12968__e_r_,0.06854685483803181,0.021217271491317812,3.2307101724216256,323.07101724216255
R01230__cytop,0.3529606520000074,0.3497519159767547,1.0091743200728198,100.91743200728199
T_Glycine__chlomem,0.0002468340000000001,0.0002445900525710902,1.0091743200727987,100.91743200727987
R00286__cytop,0.000293363,0.0002906960612898253,1.0091743200727985,100.91743200727986
R05064__mito,0.09957219107443427,0.0,inf,inf
R01280__e_r_,0.1333486309809808,0.1321363696327129,1.0091743200727967,100.91743200727967
R00115__chlo,9.241511893730157,16.833617950206758,0.5489914242479674,54.89914242479674
T_Biotin__mitmem,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
T_CO_V1__chlomem,-0.00010354100000000004,-0.00010259971735361923,1.009174320072799,100.9174320072799
R07758__e_r_,0.09742723043884785,0.096541527564653,1.0091743200727965,100.91743200727964
R04560__cytop,0.7093402226999846,0.7028916695470654,1.0091743200727854,100.91743200727853
R00343__chlo,-21.123286208275022,-50.47349297961657,0.41850256364871635,41.85025636487163
R02035__cytop,7.431189183471411,1.5027570133289911,4.945037100182568,494.5037100182568
T_4_Aminobutanoate_V1__mitmem,0.6455051041319246,0.0,inf,inf
T_FattyAcid__ermem,0.27197146000000005,0.04451936509517905,6.1090597185864075,610.9059718586408
R03646__cytop,0.16586550000000003,0.16435763049146454,1.0091743200727987,100.91743200727987
R03243__cytop,-0.05559675000000001,-0.055091324555295286,1.009174320072799,100.9174320072799
TR2000132_PLAS__ermem,-0.7422265721132899,-0.19531696513496283,3.800113172966905,380.0113172966905
R00465__cytop,-0.15680288517624064,-0.18663147384748474,0.8401738567653384,84.01738567653383
R00291__cytop,0.03892922000000001,0.03857531768861476,1.0091743200727987,100.91743200727987
R05578__cytop,0.16607700000000003,0.16456720776250008,1.0091743200727987,100.91743200727987
R00158__mito,1.2432883858129733,0.0,inf,inf
R00115__cytop,5.828015542270186,0.0,inf,inf
R04956__chlo,0.9652254055025709,0.32063407976500846,3.010364357431939,301.0364357431939
R12570__cytop,1.4744369408967115,0.0,inf,inf
T_Oxygen__plas,-67.79193521824021,-18.323215041075198,3.699783857050788,369.97838570507884
T_L_Serine__chlomem,-1.9919479201014647,-2.4179690577916135,0.8238103435123179,82.38103435123179
T_NADP__ermem,-2.8720118651639033,-0.6863318401217363,4.184582001403997,418.4582001403997
R10170__chlo,0.22373225000000002,0.22169831866496625,1.009174320072799,100.9174320072799
R01641__chlo,22.016194972873894,38.74555876179928,0.5682249960111686,56.82249960111686
R02199__chlo,-0.07792200000000002,-0.0772136175585393,1.009174320072799,100.9174320072799
R03460__chlo,0.15702025700000735,0.15559279886221547,1.0091743200728458,100.91743200728457
R02291__chlo,0.3448547730000001,0.3417197268506826,1.0091743200727987,100.91743200727987
R03661__cytop,0.14203450000000004,0.1407432761366283,1.009174320072799,100.9174320072799
R09072__e_r_,0.009093710000000003,0.009011039836352562,1.009174320072799,100.9174320072799
R03182__mito,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
R07765__chlo,0.5020877593081691,0.18234085927826962,2.7535669256770094,275.3566925677009
R01826__chlo,0.15702025700000735,0.15559279886221547,1.0091743200728458,100.91743200728457
R07600__mito,0.09957219107443427,0.0,inf,inf
T_Orthophosphate__ermem,-0.07087646000000002,-0.0702321279785312,1.0091743200727987,100.91743200727987
R00742__chlo,7.247583471517204,4.660236596370878,1.5551964630210409,155.5196463021041
R00024__chlo,75.93130581863234,119.76623348588413,0.6339959403297236,63.39959403297236
T_Octadecanoic_acid__chlomem,0.4244172345268691,0.105376430798067,4.027629625643522,402.7629625643522
T_NADH__chlomem,-27.47310315526915,-9.832832295170153,2.7940172608012266,279.40172608012267
R01829__chlo,-22.016194972873894,-38.74555876179928,0.5682249960111686,56.82249960111686
R01528__cytop,7.431189183471411,1.5027570133289911,4.945037100182568,494.5037100182568
T_L_Methionine_V1__mitmem,-0.00036050000000000014,-0.0003572227243891766,1.009174320072799,100.9174320072799
R01086__cytop,0.16586550000000003,0.16435763049146454,1.0091743200727987,100.91743200727987
R08193__cytop,0.0019859,0.0019678463477516388,1.0091743200727987,100.91743200727987
R00369__cytop,-0.21594895900000005,-0.21398578491813205,1.0091743200727987,100.91743200727987
R04237__chlo,0.09829270000000001,0.09739912921378091,1.0091743200727987,100.91743200727987
R04457__chlo,0.0005391314000000001,0.0005342302011421662,1.0091743200727987,100.91743200727987
R00248__chlo,-3.339444310629225,-3.9939479706181897,0.8361261426528649,83.6126142652865
R02163__mito,2.138000312559888,3.0799738995007675,0.6941618280942043,69.41618280942043
R04954__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
R01518__chlo,-8.667873938306712,-9.24559193313971,0.9375142231010394,93.75142231010393
R01135__cytop,0.3563795706999772,0.3531397535703107,1.0091743200727512,100.91743200727512
T_5_Methylthioadenosine_V1__ermem,-0.009093710000000003,-0.009011039836352562,1.009174320072799,100.9174320072799
R02889__cytop,0.0338292,0.03352166154759038,1.0091743200727985,100.91743200727986
T_Orotate__mitmem,0.6341945880000001,0.628429177581779,1.009174320072799,100.9174320072799
R04173__chlo,-2.2104566325293913,-2.44695958937578,0.9033482375952434,90.33482375952434
R07178__chlo,4.285079877094278,0.0,inf,inf
R03655__cytop,0.05559675000000001,0.055091324555295286,1.009174320072799,100.9174320072799
R01513__chlo,2.2104566325293913,2.44695958937578,0.9033482375952434,90.33482375952434
R05000__mito,5.100750000000002e-05,5.054379504654903e-05,1.009174320072799,100.9174320072799
R04143__cytop,0.009273960000000005,0.009189651198547151,1.0091743200727992,100.91743200727991
R07324__cytop,0.003410988999999873,0.003379979981807248,1.0091743200727612,100.91743200727612
R01015__chlo,55.072715917519176,77.82622159315754,0.7076370250301494,70.76370250301494
RXN_13322__e_r_,0.03334190951886002,0.033038800983813,1.0091743200727994,100.91743200727994
RXN_12994__e_r_,0.2709391173175501,0.0,inf,inf
R10907__cytop,7.431189183471411,1.5027570133289911,4.945037100182568,494.5037100182568
R04963__chlo,0.9652254055025709,0.6412681595300169,1.5051821787159696,150.51821787159696
R08770__mito,5.100750000000002e-05,5.054379504654903e-05,1.009174320072799,100.9174320072799
T_FADH2_V2__mitmem,-3.0070912909788112,-9.905011614322737,0.3035929091320327,30.359290913203267
R03140__chlo,0.38305285506073095,0.7814857127411243,0.4901597672427588,49.01597672427588
R02016__chlo,2.6159587746967117,0.0,inf,inf
R00768__cytop,0.0019859,0.0019678463477516388,1.0091743200727987,100.91743200727987
PKS_C81__cytop,0.01628887694127823,0.06284722568414561,0.2591821160593793,25.91821160593793
R00087__mito,2.7956653511007623,2.3456491889583315,1.1918514346735185,119.18514346735185
R00310__chlo,7.143160000000003e-05,7.078222124681804e-05,1.0091743200727992,100.91743200727991
T_Arachidonyl_CoA__ermem,0.06854685483803181,0.021217271491317812,3.2307101724216256,323.07101724216255
T_L_Tyrosine__chlomem,5.8621200000000014e-05,5.808827953110347e-05,1.0091743200727987,100.91743200727987
PRISM_solar_exo__extr,4848.260673819089,7464.851158121228,0.6494785456699328,64.94785456699329
R07463__chlo,0.00010354100000000004,0.00010259971735361923,1.009174320072799,100.9174320072799
T_L_Aspartate__chlomem,0.7577290002630213,0.31767131861869413,2.3852609784156664,238.52609784156664
T__9Z_12Z__hexadeca_9_12_dienoate__ermem,0.005923199275713002,0.0058693519621919425,1.009174320072799,100.9174320072799
R04144__cytop,0.6538470136999845,0.6479029447091237,1.009174320072784,100.9174320072784
R01083__cytop,0.3563795706999772,0.3531397535703107,1.0091743200727512,100.91743200727512
e_Protein__cytop,0.25000000000000006,0.2477272707275843,1.009174320072799,100.9174320072799
R03051__chlo,0.47741170387443427,0.37440460511593665,1.2751224139633668,127.51224139633668
R01072__cytop,0.6538470136999845,0.6479029447091237,1.009174320072784,100.9174320072784
TI3000040_PLAS__mitmem,0.48365213458383344,0.6228820113378911,0.7764747187753822,77.64747187753822
R07763__chlo,0.5020877593081691,0.18234085927826962,2.7535669256770094,275.3566925677009
R05577__cytop,0.10643150000000001,0.10546394005777154,1.009174320072799,100.9174320072799
TO0000017_PLAS__mitmem,0.0005407500000000001,0.000535834086583765,1.0091743200727985,100.91743200727986
R03220__chlo,0.09836413160000002,0.09746991143502773,1.0091743200727987,100.91743200727987
R00066__chlo,0.00026956570000000006,0.0002671151005710831,1.0091743200727987,100.91743200727987
R03869__mito,0.09957219107443427,0.0,inf,inf
TO0000255_PLAS__chlomem,0.09829270000000001,0.09739912921378091,1.0091743200727987,100.91743200727987
R00006__chlo,0.47741170387443427,0.37440460511593665,1.2751224139633668,127.51224139633668
R00754__cytop,3.4105076058310138,3.6688743039080656,0.9295787544964839,92.95787544964838
R09503_V1__chlo,88.35700544349915,136.04299330990136,0.6494785456699329,64.94785456699329
R09502__chlo,5.373305335514925,13.56933031805414,0.39598898468597854,39.59889846859785
PKS_C143__cytop,0.01628887694127823,0.06284722568414561,0.2591821160593793,25.91821160593793
R02019__cytop,0.287425584,0.2848126218464081,1.0091743200727987,100.91743200727987
T_FAD_V1__permem,-5.180760366854921,-11.452950882169885,0.4523515747300027,45.23515747300027
RXN_12969__e_r_,0.06854685483803181,0.021217271491317812,3.2307101724216256,323.07101724216255
R11945__mitmem,52.075948829579744,36.487693267087074,1.427219540802096,142.7219540802096
R02569__chlo,0.6191617405972234,0.0,inf,inf
R01127__cytop,-0.7093402226999846,-0.7028916695470654,1.0091743200727854,100.91743200727853
TR2900128_PLAS__mitmem,-0.8850480776462807,-1.1964761155143357,0.7397122819002703,73.97122819002703
R07392__cytop,0.009273960000000005,0.009189651198547151,1.0091743200727992,100.91743200727991
R05066__mito,0.09957219107443427,0.0,inf,inf
R02918__cytop,0.05057600000000001,0.05011621777727321,1.009174320072799,100.9174320072799
R01859__mito,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
T_Hydrogen_Peroxide_V3__permem,5.1809406168549215,4.227001677084483,1.2256774453017025,122.56774453017026
R01699__chlo,0.6191617405972234,0.0,inf,inf
R04199__chlo,0.10010525000000002,0.09919520147201004,1.0091743200727987,100.91743200727987
R02135__chlo,0.00010354100000000004,0.00010259971735361923,1.009174320072799,100.9174320072799
R00842__mito,-0.6123937356648387,-0.47118054041498225,1.2997008219513606,129.97008219513606
R02765__mito,-0.00018025000000000007,-0.0001786113621945883,1.009174320072799,100.9174320072799
R01802__e_r_,0.0031609500000000005,0.0031322140656254304,1.0091743200727987,100.91743200727987
R00659__mito,1.2432883858129682,0.0,inf,inf
R00428__cytop,0.000191878300007295,0.00019013395028339458,1.0091743201111663,100.91743201111663
R01226__mito,0.6715037651608868,0.5142193787708059,1.3058702042036119,130.5870204203612
TO3000348_PLAS__chlomem,7.143160000000003e-05,7.078222124681804e-05,1.0091743200727992,100.91743200727991
R02740__cytop,-4.371886839235706,-0.548726050033887,7.967339693396581,796.7339693396581
R01078__mito,0.00018025000000000007,0.0001786113621945883,1.009174320072799,100.9174320072799
T_H2O__plas,44.85786367714468,140.2744876111528,0.31978633065117795,31.978633065117794
R00332__cytop,0.3529606520000074,0.3497519159767547,1.0091743200728198,100.91743200728199
R00888__cytop,0.00195762,0.0019398234388869342,1.0091743200727987,100.91743200727987
T_L_Valine_V1__mitmem,0.09975245387443409,0.00017862404583087716,558.4491909274108,55844.919092741075
R03222__chlo,0.09836413160000002,0.09746991143502773,1.0091743200727987,100.91743200727987
RXN_16380__mito,2.758165979360245,0.0,inf,inf
R12185__cytop,0.21883689582213658,0.33890372896053206,0.6457199408615,64.57199408615
