	fluxes	reduced_costs
RXN_16380__cytop	0.0	-1.999999999998181
R04470__chlo	0.0	-2.0
R04967__cytop	0.0	36.0
R00985__chlo	0.00029377407762768066	-2.0
R01061__chlo	-0.17526968569515156	2.0
R00330__cytop	0.007168006731724085	-2.0
R11765__cytop	0.0	-2.0
R02093__chlo	0.0	-2.0
R04218__chlo	0.00020658302790066736	-2.0
T_H2O_V6__nucmem	0.0	-2.0
R00918__cytop	0.0	-1.9999999999417923
TR2000128_PLAS__mitmem	0.0	-2.0
R05455__cytop	0.0	-2.0
R00570__mito	0.0	-2.000000000001819
R12570__chlo	0.08022281604280222	-2.0
R05918__e_r_	0.0	-2.0
R09381__chlo	0.0	-2.0
R03662__mito	0.0	-2.0
T_L_Tryptophan__chlomem	-0.00029377407762768066	2.0
R01251__mito	0.0	-2.0
R10282__chlo	0.0	2.0
R10281__mito	0.0	-2.0
R04328__e_r_	0.0	-2.0
R07026__chlo	0.0	-2.0
R07099__chlo	0.0	-2.0
R04966__chlo	0.0	2.0
R02800__mito	0.0	-2.0
R02700__cytop	0.0	-2.0
R10996__mito	1.8099491563375471e-06	-2.0
T_L_Methionine__chlomem	-1.0396890185650262e-06	2.0
R01241__cytop	0.0	-2.0
R02144__cytop	0.0	-2.0
R08294__e_r_	0.0	-2.0
R08557__cytop	0.0	-2.0
R03950__chlo	0.0	-2.0
EX_C00177__dra	-0.0	-2.0
R00181__cytop	0.0	2265.7635209038854
R11323__chlo	0.0	-2.0
R00943__mito	0.0	-2.0
R03663__chlo	0.0	-2.0
R00512__mito	0.01248426564541052	-2.0
R04534__mito	0.0	-2.0
EX_C00491__dra	-0.0	-2.0
R03004__chlo	0.0	-2.0
R08186__cytop	0.00033479700973283375	-2.0
R09542__chlo	0.6426136898700896	-2.0
R02355__e_r_	0.0	40.0
R11043__chlo	0.0	-2.0
R03824__chlo	0.00020658302790066736	-2.0
T_Ammonia__plas	-0.0035857522281905335	2.0
EX_C00111__dra	0.0	19.0
R00514__golg	0.0	-2.0
R08312__e_r_	0.0	-2.0
R08287__e_r_	0.0	-2.0
R00531__cytop	0.0	2168.7635209038817
T_H2O_V3__ermem	-0.042799974239262836	2.0
R02237__nucl	0.0	-2.0
R09601__chlo	0.0	-2.0
R08091__pero	0.0	-2.0
R04440__chlo	0.0	-2.0
R00502__chlo	0.0	1.9999999999990905
R05238__mito	0.0	-2.0
R05202__nucl	0.0	-2.0
R12067__mito	5.121829769194619e-07	-2.0
R06941__mito	0.0	-2.0
R02957__mito	0.0	-2.0
R00790__chlo	0.08853759635028854	-2.0
R07762__cytop	0.0	2.0
R04095__mito	0.0	-2.0
R01090__mito	0.0	-2.0
R03231__mito	1.8099491563375471e-06	-2.0
R06064__cytop	0.0	-2.0
R04429__cytop	0.00016356146123019531	-2.0
R02095__cytop	0.0	2231.7635209038817
R01857__cytop	0.0	-2.0
R08237__mito	0.0	-2.0
TI3000014_E_R___ermem	0.0	-2.0
TO1119001_PLAS__plas	0.0	0.0
R08359__cytop	0.0	-2.0
R04998__extr	0.0	-2.0
R07043__e_r_	0.0	-2.0
TO3001047_PLAS__plas	0.0	-2.0
R08637__cytop	0.0	5921.5360557436825
R04014__cytop	0.0	-2.0
R07429__e_r_	0.0	-2.0
R05233__cytop	0.0	-2.0
R07050__e_r_	0.0	-2.0
R08178__mito	0.0	-2.0
EX_C00184__dra	0.0	21.0
EX_C01081__dra	-0.0	-2.0
DM_photon680__chlo	0.0	8.067807219148486
R09827__nucl	0.0	-2.0
R03105__mito	0.006529561226982599	-2.0
R09543__mito	1.8099491563375471e-06	-2.0
R02301__mito	0.0	-2.0000000000004547
R00138__cytop	0.0	-2.0
TI3000047_PLAS__plas	0.0	19.999999999996362
R01880__nucl	0.0	-2.0
R00269__cytop	0.0	-2.0
R05048__cytop	1.926712716806764e-06	-2.0
TR2000109_PLAS__mitmem	0.020713202504805232	-2.0
T_Superoxide_V1__permem	0.0	2.0
R04970__mito	0.0	59.0
TO1000035_PLAS__plas	0.0	-2.0
R02521__chlo	5.886346268191289e-07	-2.0
EX_C00086__dra	-0.0	-2.0
R09409__cytop	0.0	-2.0
TO3000363_E_R___ermem	0.0	-2.0
T_CoA_AMP__mitmem	-5.761191170898516e-07	2.0
R01975__mito	0.0	4.0
T_PNC__permem	0.0	-1.999999999996362
R00722__mito	0.0	3.999999999996362
R04535__chlo	0.009692144211127593	-2.0
R01771__cytop	0.0005091808511676734	-2.0
R00704__cytop	0.0	-2.0
R11060__e_r_	0.0027205882208473655	-2.0
TI3000141_PLAS__mitmem	0.0	-2.0
R04242__extr	0.0	-2.0
R05595__pero	0.0	-2.0
R01329__cytop	0.0	-2.0
EX_C00242__dra	0.0	20683.822141869994
R07981__cytop	0.0	-2.0
R09823__cytop	0.0	-2.0
R03657__cytop	0.002246568638740644	-2.0
R08095__pero	0.0	-2.0
R03363__cytop	0.0	-2.0
R10121__mito	1.8099491563375471e-06	-2.0
R07761__e_r_	0.000978298660399978	-1.999999999996362
RXN_14486__e_r_	0.00033479700973283375	-2.0
R02466__cytop	0.0	-2.0
R07483__e_r_	0.0	-2.0
T_Oxygen_V3__ermem	0.01939484109981871	-2.0
R08181__mito	0.0	-2.0
R08176__mito	0.0	-2.0
R01213__chlo	0.002246568638740644	-2.0
RXN_12971__e_r_	0.0	-2.0
DEDOLP1__e_r_	0.0	-2.0
R00748__cytop	0.0	4193.997761707332
R02619__mito	0.0	-2.0
R02422__cytop	0.0	-2.0
R07093__chlo	0.0	-2.0
R00160__cytop	9.689890406740023e-07	-2.0
R00004__mito	0.06109785475392586	-2.0
TO1000132_PLAS__plas	0.0	-2.0
R10120__cytop	0.0	-2.0
R09431__cytop	0.0	-2.0
R01220__cytop	0.006565491544078601	-2.0
R01625__chlo	0.0	-2.0
R12702__e_r_	0.0	-2.0
R02237__mito	0.0	-2.0
R02092__golg	0.0	-2.0
T_L_Isoleucine__chlomem	-0.0007824402671852113	2.0
R04844__mito	0.0	-2.0
R00571__chlo	0.00038439203136620055	-2.0
EX_C00061__dra	-0.0	-2.0
R02237__cytop	1.926712716806764e-06	-2.0
TO1000041_PLAS__plas	0.0	-2.0
R04533__chlo	0.009692144211127593	-2.0
TO1000186_PLAS__plas	0.0	-2.0
R12571__mito	0.0	-2.0
R07979__cytop	0.0	-2.0
TO0003279_PLAS__vacmem	0.0	-2.0
R02491__cytop	0.0	-2.0
R00724__mito	0.0	2.0
R01978__cytop	0.0	-2.0
T_L_Galactono_1_4_Lactone__mitmem	0.0	-2.0
TO1000156_PLAS__plas	0.0	-2.0
R03997__cytop	0.0	-2.0
R08238__cytop	0.0	-2.0
T_Octadecanoic_acid_V1__ermem	0.0033829885546789555	-2.0
R00139__chlo	0.0	-2.0
R00939__cytop	0.0023958002701275475	-2.0
TO0000971_PLAS__plas	0.012986354876772216	-59.0
T_Orthophosphate_V1__golmem	0.0	-2.0
T_UDPGLCter__ermem	0.0	2.0
R08251__e_r_	0.0	-2.0
R07273__cytop	0.0	-2.0
R01253__mito	0.0	51.0
T_H2O_V7__vacmem	0.0	-2.0
R00008__mito	0.0	-2.0
R07280__chlo	2.7067972887240382e-06	-2.0
R00122__cytop	0.0	2170.7635209038817
R00667__mito	0.0	-1.9999999999997726
R09372__cytop	0.0	-2.0
R00549__chlo	1.5318917634225826e-06	-2.0
R00104__cytop	5.940117573238757e-07	-2.0
R10122__chlo	0.0	-2.0
R04961__cytop	0.0	-2.0
R00268__mito	0.0	0.0
R00100__mito	0.0	-2.0
RXN_16095__e_r_	0.0006883018461830643	-2.000000000010914
R10998__mito	1.8099491563375471e-06	-2.0
R01158__chlo	0.0	-2.0
R07026__cytop	0.0	-2.0
R00590__cytop	0.0	-2.0
R03180__cytop	0.0	-2.0
R03090__e_r_	0.0	40.0
R10712__chlo	0.0	0.0
T_2_Oxobutanoate__mitmem	0.0	-2.0
R00509__cytop	0.0009347136725147474	-2.0
R11098__cytop	0.0	-2.0
R00235__pero	0.0	-2.0
R08771__mito	5.121829769194619e-07	-1.999999999996362
R04936__cytop	0.0	-2.0
R07394__cytop	0.0	0.0
R04903__mito	0.0	-2.0
R10120__chlo	0.0	-2.0
R03858__pero	0.0	2.0
R05305__pero	0.0	-2.0
R02020__cytop	0.0028861342206414797	-2.0
T_AHCYS__ermem	-0.0002739387418997778	2.0
R00602__pero	1.8099491563375471e-06	-2.0
R10247__cytop	0.0	2.0
RXN_16097__e_r_	0.0006883018461830643	-2.0
R04439__chlo	0.0	-2.0
R01548__cytop	0.0	2233.7635209038817
R03600__mito	0.0	-2.0
R12371__cytop	0.0	-2.0
R06946__chlo	0.04319601361671333	-2.0
R03601__pero	0.0	-2.0
R03217__cytop	0.0	-2.0
R10280__chlo	0.0	-2.0
R08176__cytop	0.0	2615.74128104197
R07121__cytop	0.0	-2.0
R04779__cytop	0.0010321370761713841	-2.0000000000004547
R00026__e_r_	0.0	-2.0
EX_C00208__dra	0.0	2847.3513612051975
R00026__vacu	0.0	0.0
R10247__chlo	1.0396890185650262e-06	-2.0
R01451__e_r_	0.0	-2.000000000001819
R03631__cytop	0.0	-2.0
R10463__mito	0.0	-2.0
R12621__cytop	4.65958733124012e-06	-2.0
R00722__cytop	0.0	-2.0
R00130__mito	5.761191170954753e-07	-1.999999999996362
R05038__cytop	0.0	-2.0
R08704__cytop	1.4788062810105032e-05	-2.0
T_Myo_Inositol__ermem	3.174013195964033e-05	-2.0
R05739__mito	0.0	-2.0
EX_C00255__dra	-0.0	-2.0
R00573__chlo	0.0	-1.8189894035458565e-12
TO1100138_PLAS__plas	0.0	0.0
R08945__e_r_	0.0	-2.0
R07456__cytop	0.0	4461.527041807771
R09504__mito	0.12021086451599003	-26.0
R06521__e_r_	0.0	6695.290562711645
R07084__e_r_	0.0	-2.0
EX_C00575__dra	-0.0	-2.0
R00243__cytop	0.05586486309873882	-26.0
EX_C00059__dra	-0.0009347136725147474	2.0
R00859__chlo	0.000867875588912364	-2.0
R02503__e_r_	0.0	-2.0
R08789__cytop	0.0	2.0
R02556__cytop	0.0	93.0
R00351__mito	0.04923311469674348	-2.0
R06525__e_r_	0.0	-2.0
R06154__cytop	0.0	-2.0
TO1000550_PLAS__plas	0.0	-2.0
R05775__chlo	6.683808360238344e-05	-2.0
R01468__cytop	0.00015681479821122937	-2.0
R09244__e_r_	0.0	-2.0
R05066__cytop	0.0	-2.0
R09514__cytop	0.0	27.0
R04506__cytop	0.0	-2.0
R01900__mito	0.0	0.0
R08539__e_r_	0.019394841099818712	-2.0
R03672__cytop	0.0	-2.0
R08146__mito	0.0	-2.0
T_Ethanolamine_phosphate__ermem	0.0	-2.0
T_Hexadecenoic_acid__chlomem	0.0015742176720528888	-2.0
R08921__mito	0.0	-2.0
R07599__mito	0.0009998369633735247	-2.0
R01063__chlo	1.5947851775418598	-1.999999999998181
T_Phosphatidate_V1__ermem	0.000396475964868108	-2.0
R05052__mito	0.0	-2.0
R03857__mito	0.0	-2.0
R00086__cytop	0.0	2229.7635209038817
R00572__mito	0.01248426564541052	-3.999999999996362
R00256__cytop	0.0	2231.763520903882
R00086__golg	0.0	2223.7635209038817
R08186__pero	0.0	-2.0
R04534__cytop	0.0	-2.0
R11762__cytop	0.0	-2.0
EX_C11173__dra	-0.0	-2.0
EX_C00379__dra	0.0	1452.175680602595
R08599__golg	0.0	-2.0
R09418__chlo	0.0	-2.0
R00103__chlo	0.0	-2.0
R00078__chlo	0.0	-2.0
R04027__cytop	0.0	-2.0
T_R_Allantoin__mitmem	0.0	-2.0
EX_C00288__dra	0.010239984449969531	-2.0
R02331__mito	0.0	-2.0
TO1115390_PLAS__plas	0.0	0.0
R04756__pero	0.0	2.0
TI3000243_PLAS__plas	0.0	11230.709498053608
R04780__chlo	0.22226408990852506	-2.0
EX_C08325__dra	0.0	2906.3513612051975
R08551__chlo	0.0	-2.0
R03077__chlo	0.0	-2.0
R05421__cytop	0.0	-2.0
TO1100179_PLAS__plas	0.0	0.0
R09416__chlo	0.0	-2.0
DM_photon437__chlo	0.0	8.067807219148486
R04148__cytop	0.0	-2.0
R00670__cytop	0.0	-2.0
T_L_Isoleucine_V2__vacmem	0.0	-2.0
R05050__mito	0.0	-2.0
R04786__chlo	0.0	-2.0
R07939__chlo	0.0	-2.0
R11892__mito	0.0	-2.0
R04426__cytop	0.0	0.0
R01286__chlo	0.0	-2.0
T_SLC25A17_V2__permem	0.0	-2.0
R00355__mito	-0.02603636616575256	2.0
R01842__chlo	0.0	-2.0
R01780__mito	0.0	-2.0
R00964__cytop	0.0	121.99999999999636
R09434__cytop	0.0	-2.0
EX_C00366__dra	-0.0	-2.0
R00829__pero	0.0	-2.0
R07765__cytop	0.0	-2.0
R04065__mito	0.0	-2.0
TZ2900022_PLAS__chlomem	2.7067972887240382e-06	-2.0
R03595__cytop	0.0	-2.0
R07840__chlo	0.0	-2.0
R08182__pero	0.0	-2.0
R01130__cytop	0.0035441932555215	-2.0
R01457__e_r_	0.0	39.99999999999818
R00707__cytop	0.0	2273.7635209038835
R00686__cytop	0.0	2166.763520903878
TO3000358_E_R___ermem	0.0	-2.0
R04754__pero	0.0	-2.000000000003638
TR2000130_PLAS__ermem	0.0	2.0
R08648__chlo	0.0007824402671852113	-2.0
R08281__cytop	0.0	2.0
RXN_16656__cytop	0.0	-2.0
R10092__mito	-0.09981000734862706	2.0
R00429__cytop	0.0	-2.0
R06412__mito	0.0	-2.0
R04404__nucl	0.0	-2.0
R06983__cytop	0.0	36.0
T_Propanoyl_CoA__chlomem	0.0	-2.0
R04884__cytop	0.0	-2.0
TI3000688_PLAS__mitmem	0.0	-2.0
R00357__mito	0.0	3408.2432547393723
R00480__chlo	0.003462799475452573	-2.0
TO1000190_PLAS__plas	0.0	-2.0
R03417__cytop	0.0	-2.0
R04037__cytop	0.0005582651359645465	-2.0
R03321__cytop	-0.0373266269433769	1475.1756806025996
R04866__nucl	0.0	-2.0
e_DNA__cytop	0.003253389884345993	-2.0
R07890__mito	0.0	-2.0
R08657__mito	0.0	2.0
T_Chorismate__chlomem	-1.926712716806764e-06	2.0
TO1022637_PLAS__plas	0.0	0.0
R04952__cytop	0.00016356146123019531	-2.0
R04507__cytop	0.0	-2.0
R00158__cytop	0.006368155115142512	-1.999999999998181
R00746__e_r_	0.0	-2.0
R00122__golg	0.0	-2.0
R07003__chlo	0.0	-2.0
T_Cholesterol__ermem	0.0	-2.0
R08678__chlo	0.0	-2.0
R00112__mito	0.0	61.0
R04566__chlo	0.009692144211127593	-2.0
R04097__mito	0.0	-2.0
R07091__chlo	0.0	-2.0
R02327__cytop	0.0	123.99999999999636
R03634__cytop	0.0	-2.0
R02480__mito	0.0	-2.0
EX_C00147__dra	0.0	23035.585662773872
R08361__cytop	0.0	-2.0
R01682__cytop	0.0	-2.0
R02739__chlo	0.0	2.0
R01715__chlo	0.0012809909249678745	-2.0
R11895__chlo	0.0	-2.0
R00674__chlo	0.0	4.547473508864641e-13
R09223__cytop	0.0	-2.0
R03352__mito	0.0	-2.0
T_Icosenoyl_CoA__ermem	0.00033479700973283375	-2.0
EX_C02986__dra	-0.0	-2.0
R02091__nucl	0.0	-2.0
R00851__e_r_	0.0011399097943655676	-2.0
R01009__cytop	0.0	-2.0
TO1100259_PLAS__plas	0.0	0.0
R02029__chlo	5.1118587317982314e-05	-2.0
R07211__cytop	0.0	0.0
R02003__mito	0.0	-2.0
R00390__chlo	0.0	-1.999999999996362
R02014__cytop	0.0023944917014887663	-2.0
R07447__e_r_	0.0	-2.0
R12403__e_r_	0.0	-2.0
R11063__cytop	0.0	-2.0
R05355__cytop	0.0	-2.0
R04955__chlo	0.0	2.0
R12170__e_r_	0.0027205882208473655	-2.0
R02566__cytop	0.0	-2.0
TI3000694_PLAS__plas	0.0	4461.527041807769
EX_C00244__dra	-0.08853759635028854	2.0
R01013__e_r_	0.0	-2.0
R01736__mito	0.0	-2.0
R00243__chlo	0.0	2.0
R08255__e_r_	0.0	-2.0
R01288__mito	0.0	2.0
R01810__extr	0.0	2.0
R12612__cytop	4.65958733124012e-06	-2.0
R05556__e_r_	0.0	-2.0
T_Hydrogen_Peroxide__plas	0.0	2.0
R01187__mito	0.0	-2.0
R02353__e_r_	0.0	40.0
R05803__cytop	0.0	-2.0
R10115__chlo	0.0	-2.0
R01752__chlo	0.0	519.058560200865
R07764__chlo	0.005041627750668716	-2.0
R03293__mito	0.0	-2.0
DM_photon673__chlo	0.055404071966780766	-2.0
R11312__chlo	1.0396890185650262e-06	-2.0
R01481__e_r_	0.0	-2.0
R11527__extr	0.0	0.0
R05725__e_r_	0.0	40.0
R02291__cytop	0.0	2008.2342408034538
R06520__chlo	0.0	-2.0
R09726__cytop	0.0	-2.0
R03656__cytop	0.0007824402671852113	-2.0
R07113__chlo	0.0	-2.0
R07898__pero	0.0	2.0
R00570__cytop	0.00057294696153707	-2.0
EX_C00025__dra	0.0	3275.2432547393723
R03601__chlo	0.0	-2.0
R00408__chlo	0.021826415084491475	-2.0
R01600__cytop	0.0	-2.0
R04325__mito	0.0	-2.0
R03330__e_r_	0.0	-2.0
R01626__mito	5.429847469012641e-06	-2.0
R11061__pero	0.0	-2.0
R11231__cytop	0.0	4133.831095040666
R08767__mito	5.121829769194619e-07	-2.0
R00878__cytop	0.0	-2.0
R07895__mito	0.0	-2.0
R07859__cytop	0.0	43065.52235128463
R02846__cytop	0.0	-2.0
R07054__chlo	0.0	-2.0
TO3000349_MITO__mitmem	0.004856509396382898	-6.0
R04355__chlo	0.0	-2.0
EX_C02426__dra	0.0	17.0
R04724__cytop	0.0	-2.0
R02549__mito	0.0	-2.0000000000015916
T__GlcNAc_2_Man_9_Asn_1__golmem	0.0	-2.0
R03936__cytop	0.0	-2.0
R01968__cytop	0.0	60.99999999999636
EX_C00535__dra	-0.0	-2.0
R09540__chlo	0.0	36.0
R00129__chlo	0.0	259.5292801004325
TO0000254_PLAS__plas	0.000986989123102023	-2.0
R11308__chlo	0.0	-2.0
R01058__cytop	0.0	2187.76352090388
R03601__cytop	0.0	-2.0
R03174__mito	0.0	2.0
R01663__nucl	0.0	-2.0
R07893__pero	0.0	-2.0
R04756__mito	0.0	-2.0
R02581__mito	0.0	-2.0
R03775__e_r_	0.0	-2.0
R04861__mito	0.0	-2.0
R02088__e_r_	0.0	-2.0
EX_C00262__dra	0.0	23017.585662773872
e_Pigment__chlo	0.0010041326803537016	-2.0
R01799__chlo	5.1118587317982314e-05	-1.999999999992724
TO1101605_PLAS__plas	0.0	0.0
TZ3100002_PLAS__plas	0.0	2290.7635209038817
R02590__nucl	0.0	-2.0
R01706__chlo	0.0029650195364596347	-2.0
R02047__cytop	0.0	-2.0
R06947__chlo	0.00016812394293698097	-2.0
R04292__cytop	1.2595267986775793e-06	-2.0000000000002274
R07942__cytop	0.0	-2.0
R01209__mito	0.0	-2.0
R07002__e_r_	0.0	-2.0
R11553__nucl	0.0	-2.0
R00889__cytop	0.0	-2.0
R04444__cytop	0.0	36.0
R01655__cytop	0.0	6519.957229378306
EX_C20836__dra	-0.0	-2.0
R08551__cytop	0.0	-2.0
R07010__cytop	0.0	-2.0
TO1100020_PLAS__chlomem	0.18284606045875063	-2.0
TR0000150_PLAS__plas	0.0	-2.0
R02058__cytop	1.994107089914416e-05	-2.0
R09503__chlo	0.2757689839954327	-2.0000000000027853
RXN_12753__chlo	0.0	-2.0
TR2000163_PLAS__golmem	0.0	-2.0
R00894__chlo	1.4388518416592297e-06	-2.0
R01664__e_r_	0.0	-2.0
R03238__cytop	0.0	0.0
TZ3100029_PLAS__plas	0.0	2170.7635209038817
R01432__cytop	0.0	2.0
R03877__chlo	0.000986989123102023	-2.0
R04773__cytop	0.0	-2.0
TO0000577_PLAS__plas	0.0	-2.0
R11101__chlo	0.0	-2.0
R02678__cytop	0.0	-2.0
R00782__cytop	0.0	1455.175680602585
R12477__golg	0.0	-2.0
R00372__pero	0.0	2.0
TO3001162_PLAS__plas	0.0	-2.0
R08343__chlo	0.0	-2.0
TR2000175_PLAS__golmem	0.0	-2.0
R12183__mito	0.0	-2.0
R08964__nucl	0.0	-2.0
R07045__chlo	0.0	-2.0
R07092__cytop	0.0	-2.0
R04903__cytop	0.0	-2.0
R02750__cytop	0.0	-2.0
R10563__e_r_	0.0	-2.0
T_L_Leucine_V1__vacmem	0.0	-2.0
R08300__e_r_	0.0	-2.0
R02688__e_r_	0.0	-2.0
R01951__cytop	0.0	-2.0
PKS_C122__cytop	0.00016356146123019531	-2.0
R00662__mito	0.01248426564541052	-2.0
R00724__chlo	0.0	1893.2342408034492
R05086__cytop	0.0	-2.0
T_CO2_V3__ermem	-0.004721985737163242	2.0
R00416__cytop	1.994107089914416e-05	-2.0
EX_C00704__dra	0.09095441453533692	-2.0
T_Hexadecanoic_acid__chlomem	0.0029650195364596347	-2.0
R02984__cytop	0.0	-2.0
R09562__e_r_	0.0	-2.0
R05053__cytop	0.0	-2.0
R02297__cytop	0.0	2.0000000000002274
R11104__nucl	0.0	-2.0
R04859__chlo	0.0	-2.0
R04430__mito	0.0	59.0
R06605__mito	0.0	-2.0
R04427__e_r_	0.0	-2.0
R04749__chlo	0.0	-2.0
R07409__mito	0.0	25.0
R01372__chlo	0.0	-2.0
R10951__nucl	0.0	-2.000000000003638
R01381__chlo	0.0	-2.0
R03724__e_r_	0.0	-2.0
R02096__cytop	0.0	2233.7635209038817
R00014__chlo	0.0	0.0
R09655__chlo	0.00020658302790066736	-2.0
R04100__mito	0.0	-2.0
R07763__cytop	0.0	316.977760138092
R03428__cytop	0.0	-2.0
R11104__cytop	0.0	-2.0
R02354__chlo	0.0	2.0
R07087__chlo	0.0	-2.0
R07484__e_r_	0.0	-2.0
R11895__cytop	0.0	-2.0
R04751__mito	0.0	-2.0
TO1100588_PLAS__plas	0.0	0.0
R04941__cytop	0.0	-2.0
R06942__chlo	0.0	-2.0
R08289__cytop	0.0	-2.0
PRISM_white_LED__extr	0.013022501758243266	-2.0
TZ2900062_PLAS__plas	0.013176179206538052	-2.0
R04963__cytop	0.0	-2.0
R01286__cytop	0.0005091808511676734	-2.0
R08293__chlo	0.0	-2.0
R12172_V1__e_r_	0.00030122174243440015	-2.0
R10242__e_r_	0.0	-2.0
R00658__mito	0.07313610142112	-2.0
R03524__pero	0.0	-2.0
R02940__cytop	0.0	-2.0
R00961__cytop	0.0	-2.0
R01176__pero	0.0	-1.999999999996362
R04930__cytop	0.0	5919.536055743683
R01819__cytop	-4.799653798822658e-05	2.0
R04967__mito	0.0	59.0
R01416__cytop	0.0	-2.0
R02413__chlo	-0.001576691715312362	2.0
R07044__e_r_	0.0	-2.0
R00527__cytop	0.007019441324296208	-2.0
R00531__chlo	0.0	-2.0
R00161__chlo	1.5318917634225826e-06	-1.999999999996362
R03868__cytop	0.0	-2.0
R00236__mito	0.0	2.0
DM_photon490__chlo	0.9141908059594946	-2.0
R08717__vacu	0.0	-2.0
R04428__chlo	0.009692144211127593	-2.0
R04969__chlo	0.0	2.0
R10040__cytop	0.0	-2.0
R07889__pero	0.0	-2.0
R08245__cytop	0.0	-2.0
R00405__mito	-0.0076808669801942085	1.999999999994543
R02792__mito	0.0	-2.0
R06848__cytop	0.0	-2.0
R02332__cytop	0.0	-2.0
R01274__mito	0.02769564742451241	-2.0
R04506__chlo	0.0	-2.0
R01384__mito	0.0	-2.0
EX_C16635__dra	-0.0	-2.0
R00209__mito	0.060530964092756344	-6.0
R04962__mito	0.0	59.0
R10178__mito	0.003279532601393579	-2.0
R00515__mito	0.012482455567725191	-2.0
R01051__cytop	0.0	2227.7635209038817
R09407__chlo	0.0	-2.0
TR2000131_PLAS__mitmem	0.03573717058558579	-2.0
R00946__cytop	0.002415798431654944	-2.0
EX_C00011__dra	-0.5291739457900938	2.0
R07759__e_r_	0.000978298660399978	-2.0
R02090__cytop	0.0	-2.0
R03361__nucl	0.0	-2.0
R01158__cytop	0.0005582651359645465	-2.0
R09421__chlo	0.0	-2.0
R00274__cytop	0.07332632121271204	-2.0
R00004__extr	0.0	-2.0
R03018__mito	1.810077685328532e-06	-2.0
T_HCO3__mitmem	-0.08772796151523006	2.0
R10783__cytop	0.0	-2.0
TO1000709_PLAS__plas	0.0	-2.0
R00316__chlo	0.008647133303518444	-2.0
R07856__chlo	0.0	-2.0
R01528__chlo	0.0	-2.0
R07025__e_r_	0.0	-2.0
R01185__chlo	0.0	-2.0
R03270__mito	0.0	-2.0
EX_C00962__dra	0.0	0.0
R07070__cytop	0.0	-2.0
T_L_Asparagine__vacmem	0.0	-2.0
R00155__golg	0.0	-2.0
R00472__chlo	0.0054227940096897706	-1.999999999996362
R09107__cytop	0.0	-2.0
R10928__nucl	0.0	-2.0
R00081__mito	0.000500348073467012	-6.0
R02872__chlo	0.0	-2.0
R02239__e_r_	0.0007116936975378193	-2.0
R03363__e_r_	0.0	-2.0
R04536__mito	0.0	-2.0
T_L_Lysine__chlomem	-0.0010051895299997738	2.0
T_G00012__golmem	0.0	-2.0
PKS_C144__cytop	0.0	-2.0
R01354__chlo	0.0	0.0
R01481__cytop	2.5107233126295918e-06	-2.0
T_Oxygen_V2__mitmem	0.4787190433871298	-2.0
R07998__cytop	0.0	-2.0
R10288__mito	0.0	-2.0
R01858__chlo	0.0	1893.2342408034492
R11009__e_r_	0.0	-2.0
EX_C00305__dra	-0.000986989123102023	2.0
R00429__mito	0.0	-2.0
TO1100258_PLAS__plas	0.0	0.0
R02283__mito	0.0	-2.0
R01523__chlo	0.7662973637409181	-1.999999999996362
EX_C00237__dra	1.0396890185650262e-06	-2.0
R00904__mito	0.0	-2.0000000000015916
TI2903796_PLAS__mitmem	-0.025245774090609463	2.0
EX_C00007__dra	0.7076559698818646	-2.0
R01054__mito	0.0	-2.0
R07274__chlo	0.0019003387555416682	-2.0
R03777__pero	0.0	-2.0
R01579__chlo	0.0	-2.0
R01775__chlo	0.001948429094285126	-2.0
R04742__mito	0.0	-2.0
EX_C00283__dra	0.0	4300.527041807763
R00258__pero	0.0	0.0
R09395__cytop	0.0	-2.0
R01041__e_r_	0.0	-2.0
R12757__cytop	0.00015681479821122937	-2.0
R02670__pero	0.0	-2.0
EX_C01330__dra	1.734723475976807e-17	2.0
R05341__chlo	0.00020658302790066736	-2.0
R04964__chlo	0.009692144211127593	-2.0
T_H2O_V5__permem	-0.157916933297455	2.0
R08255__extr	0.0	2.0
TZ2900007_PLAS__plas	0.0051199922249847655	-159.0
EX_C00740__dra	0.0	1956.2342408034501
R03408__e_r_	0.0	-2.0
R04744__chlo	0.0	-2.0
R03425__mito	0.0055625916236467406	-2.0
R04552__chlo	0.0	2.0
R02778__cytop	0.0	-2.0
R00330__chlo	2.7067972887240382e-06	-2.0
R00019__chlo	0.023698116590044966	-28.0
R03024__extr	0.0	0.0
R01056__chlo	0.22077801614695122	-2.0
R00287__mito	0.0	-2.0
EX_C00844__dra	0.0	1452.1756806025987
R03037__cytop	0.0	-2.0
R00899__chlo	0.0	-2.0
EX_C00014__dra	0.0035857522281905335	-2.0
R07111__cytop	0.0	-2.0
T_Formaldehyde__mitmem	0.006740979434944922	-2.0
R02326__chlo	0.0	-2.0
T_CMP_V2__ermem	-0.0001885549301708697	2.0
R02103__cytop	0.0	20768.82214186999
T_Hydrogen_Peroxide_V1__mitmem	-0.26704644986593606	2.0
R09832__cytop	0.0	-2.0
R04749__pero	0.0	2.0
R02061__chlo	0.0014012559965070961	-2.0
R03629__chlo	0.0	-2.0
R04959__cytop	0.0	36.0
R08174__pero	0.0	-2.0
R00429__nucl	0.0	-2.0
R00190__cytop	0.0020044000309414407	-2.000000000001819
R02142__cytop	0.0	2144.7635209038813
R01103__cytop	0.0	-2.0
R09737__chlo	0.0	-2.0
R09406__e_r_	0.0	10.0
R05578__mito	0.0	-2.0
